"plot"	"census"	"tag"	"dbh"	"code"	"exposure"
"25ha"	2004	21679	51	NA	NA
"25ha"	2004	21681	235	NA	NA
"25ha"	2004	21681	181	NA	NA
"25ha"	2004	21681	143	NA	NA
"25ha"	2004	21690	101	NA	NA
"25ha"	2004	21690	81	NA	NA
"25ha"	2004	21690	61	NA	NA
"25ha"	2004	21690	60	NA	NA
"25ha"	2004	21701	104	NA	NA
"25ha"	2004	21701	94	NA	NA
"25ha"	2004	21701	74	NA	NA
"25ha"	2004	21710	90	NA	NA
"25ha"	2004	21710	88	NA	NA
"25ha"	2004	21710	72	NA	NA
"25ha"	2004	21710	59	NA	NA
"25ha"	2004	21711	80	NA	NA
"25ha"	2004	21711	77	NA	NA
"25ha"	2004	21711	74	NA	NA
"25ha"	2004	21711	74	NA	NA
"25ha"	2004	21711	68	NA	NA
"25ha"	2004	21711	62	NA	NA
"25ha"	2004	21711	77	NA	NA
"25ha"	2004	21711	76	NA	NA
"25ha"	2004	21711	76	NA	NA
"25ha"	2004	21712	92	NA	NA
"25ha"	2004	21712	90	NA	NA
"25ha"	2004	21712	76	NA	NA
"25ha"	2004	21712	65	NA	NA
"25ha"	2004	21712	62	NA	NA
"25ha"	2004	21713	101	NA	NA
"25ha"	2004	21713	95	NA	NA
"25ha"	2004	21713	95	NA	NA
"25ha"	2004	21713	26	NA	NA
"25ha"	2004	21713	73	NA	NA
"25ha"	2004	21713	55	NA	NA
"25ha"	2004	21713	74	NA	NA
"25ha"	2004	21713	63	NA	NA
"25ha"	2004	21722	665	NA	NA
"25ha"	2004	21722	206	NA	NA
"25ha"	2004	21727	97	NA	NA
"25ha"	2004	21727	75	NA	NA
"25ha"	2004	21727	64	NA	NA
"25ha"	2004	21728	90	NA	NA
"25ha"	2004	21728	67	NA	NA
"25ha"	2004	21741	111	NA	NA
"25ha"	2004	21741	109	NA	NA
"25ha"	2004	21741	103	NA	NA
"25ha"	2004	21741	103	NA	NA
"25ha"	2004	21741	85	NA	NA
"25ha"	2004	21760	106	NA	NA
"25ha"	2004	21760	76	NA	NA
"25ha"	2004	21768	97	NA	NA
"25ha"	2004	21768	91	NA	NA
"25ha"	2004	21768	89	NA	NA
"25ha"	2004	21768	87	NA	NA
"25ha"	2004	21768	79	NA	NA
"25ha"	2004	21777	100	NA	NA
"25ha"	2004	21777	91	NA	NA
"25ha"	2004	21777	81	NA	NA
"25ha"	2004	21777	76	NA	NA
"25ha"	2004	21777	73	NA	NA
"25ha"	2004	21778	76	NA	NA
"25ha"	2004	21778	64	NA	NA
"25ha"	2004	21779	59	NA	NA
"25ha"	2004	21779	50	NA	NA
"25ha"	2004	21785	80	NA	NA
"25ha"	2004	21785	77	NA	NA
"25ha"	2004	21790	94	NA	NA
"25ha"	2004	21790	93	NA	NA
"25ha"	2004	21790	87	NA	NA
"25ha"	2004	21790	87	NA	NA
"25ha"	2004	21790	84	NA	NA
"25ha"	2004	21790	74	NA	NA
"25ha"	2004	21790	51	NA	NA
"25ha"	2004	21791	87	NA	NA
"25ha"	2004	21791	83	NA	NA
"25ha"	2004	21795	109	NA	NA
"25ha"	2004	21795	58	NA	NA
"25ha"	2004	21804	101	NA	NA
"25ha"	2004	21804	68	NA	NA
"25ha"	2004	21804	65	NA	NA
"25ha"	2004	21806	60	NA	NA
"25ha"	2004	21806	52	NA	NA
"25ha"	2004	21824	332	NA	NA
"25ha"	2004	21824	53	NA	NA
"25ha"	2004	21834	116	NA	NA
"25ha"	2004	21834	87	NA	NA
"25ha"	2004	21840	43	NA	NA
"25ha"	2004	21840	41	NA	NA
"25ha"	2004	21842	80	NA	NA
"25ha"	2004	21842	68	NA	NA
"25ha"	2004	21842	57	NA	NA
"25ha"	2004	21850	388	NA	NA
"25ha"	2004	21850	200	NA	NA
"25ha"	2004	21872	81	NA	NA
"25ha"	2004	21872	56	NA	NA
"25ha"	2004	21875	96	NA	NA
"25ha"	2004	21875	70	NA	NA
"25ha"	2004	21877	400	NA	NA
"25ha"	2004	21877	123	NA	NA
"25ha"	2004	21878	86	NA	NA
"25ha"	2004	21878	80	NA	NA
"25ha"	2004	21878	78	NA	NA
"25ha"	2004	21878	73	NA	NA
"25ha"	2004	21878	70	NA	NA
"25ha"	2004	21879	87	NA	NA
"25ha"	2004	21879	62	NA	NA
"25ha"	2004	21879	56	NA	NA
"25ha"	2004	21895	93	NA	NA
"25ha"	2004	21895	93	NA	NA
"25ha"	2004	21895	91	NA	NA
"25ha"	2004	21895	89	NA	NA
"25ha"	2004	21895	78	NA	NA
"25ha"	2004	21895	76	NA	NA
"25ha"	2004	21895	66	NA	NA
"25ha"	2004	21895	57	NA	NA
"25ha"	2004	21915	94	NA	NA
"25ha"	2004	21915	84	NA	NA
"25ha"	2004	21933	100	NA	NA
"25ha"	2004	21933	98	NA	NA
"25ha"	2004	21933	90	NA	NA
"25ha"	2004	21933	83	NA	NA
"25ha"	2004	21933	71	NA	NA
"25ha"	2004	21933	62	NA	NA
"25ha"	2004	21933	56	NA	NA
"25ha"	2004	21933	55	NA	NA
"25ha"	2004	21933	50	NA	NA
"25ha"	2004	21940	94	NA	NA
"25ha"	2004	21940	84	NA	NA
"25ha"	2004	21940	81	NA	NA
"25ha"	2004	21940	62	NA	NA
"25ha"	2004	21945	75	NA	NA
"25ha"	2004	21945	71	NA	NA
"25ha"	2004	21959	311	NA	NA
"25ha"	2004	21959	278	NA	NA
"25ha"	2004	21968	350	NA	NA
"25ha"	2004	21968	46	NA	NA
"25ha"	2004	21968	32	NA	NA
"25ha"	2004	21970	204	NA	NA
"25ha"	2004	21970	111	NA	NA
"25ha"	2004	21971	110	NA	NA
"25ha"	2004	21971	60	NA	NA
"25ha"	2004	21994	107	NA	NA
"25ha"	2004	21994	107	NA	NA
"25ha"	2004	21994	101	NA	NA
"25ha"	2004	21994	89	NA	NA
"25ha"	2004	21998	113	NA	NA
"25ha"	2004	21998	99	NA	NA
"25ha"	2004	21998	78	NA	NA
"25ha"	2004	21998	73	NA	NA
"25ha"	2004	21998	72	NA	NA
"25ha"	2004	22000	87	NA	NA
"25ha"	2004	22000	86	NA	NA
"25ha"	2004	22000	75	NA	NA
"25ha"	2004	22000	75	NA	NA
"25ha"	2004	22000	63	NA	NA
"25ha"	2004	22010	118	NA	NA
"25ha"	2004	22010	101	NA	NA
"25ha"	2004	22010	84	NA	NA
"25ha"	2004	22034	567	NA	NA
"25ha"	2004	22034	23	NA	NA
"25ha"	2004	22034	11	NA	NA
"25ha"	2004	22035	300	NA	NA
"25ha"	2004	22035	149	NA	NA
"25ha"	2004	22046	63	NA	NA
"25ha"	2004	22046	62	NA	NA
"25ha"	2004	22049	69	NA	NA
"25ha"	2004	22049	67	NA	NA
"25ha"	2004	22049	51	NA	NA
"25ha"	2004	22063	91	NA	NA
"25ha"	2004	22063	60	NA	NA
"25ha"	2004	22063	92	NA	NA
"25ha"	2004	22063	95	NA	NA
"25ha"	2004	22063	76	NA	NA
"25ha"	2004	22063	74	NA	NA
"25ha"	2004	22063	81	NA	NA
"25ha"	2004	22063	55	NA	NA
"25ha"	2004	22065	91	NA	NA
"25ha"	2004	22065	60	NA	NA
"25ha"	2004	22065	92	NA	NA
"25ha"	2004	22065	95	NA	NA
"25ha"	2004	22065	76	NA	NA
"25ha"	2004	22065	74	NA	NA
"25ha"	2004	22065	81	NA	NA
"25ha"	2004	22065	55	NA	NA
"25ha"	2004	22066	87	NA	NA
"25ha"	2004	22066	94	NA	NA
"25ha"	2004	22066	85	NA	NA
"25ha"	2004	22066	105	NA	NA
"25ha"	2004	22066	86	NA	NA
"25ha"	2004	22066	88	NA	NA
"25ha"	2004	22068	143	NA	NA
"25ha"	2004	22068	131	NA	NA
"25ha"	2004	22086	561	NA	NA
"25ha"	2004	22086	404	NA	NA
"25ha"	2004	22101	100	NA	NA
"25ha"	2004	22101	85	NA	NA
"25ha"	2004	22101	90	NA	NA
"25ha"	2004	22101	71	NA	NA
"25ha"	2004	22101	88	NA	NA
"25ha"	2004	22110	104	NA	NA
"25ha"	2004	22110	90	NA	NA
"25ha"	2004	22110	80	NA	NA
"25ha"	2004	22110	48	NA	NA
"25ha"	2004	22110	67	NA	NA
"25ha"	2004	22110	101	NA	NA
"25ha"	2004	22110	91	NA	NA
"25ha"	2004	22110	90	NA	NA
"25ha"	2004	22114	217	NA	NA
"25ha"	2004	22114	98	NA	NA
"25ha"	2004	22120	179	NA	NA
"25ha"	2004	22120	239	NA	NA
"25ha"	2004	22120	120	NA	NA
"25ha"	2004	22125	35	NA	NA
"25ha"	2004	22125	337	NA	NA
"25ha"	2004	22125	262	NA	NA
"25ha"	2004	22125	22	NA	NA
"25ha"	2004	22128	853	NA	NA
"25ha"	2004	22128	307	NA	NA
"25ha"	2004	22146	112	NA	NA
"25ha"	2004	22146	74	NA	NA
"25ha"	2004	22146	65	NA	NA
"25ha"	2004	22146	112	NA	NA
"25ha"	2004	22146	98	NA	NA
"25ha"	2004	22146	108	NA	NA
"25ha"	2004	22146	113	NA	NA
"25ha"	2004	22146	99	NA	NA
"25ha"	2004	22146	109	NA	NA
"25ha"	2004	22146	78	NA	NA
"25ha"	2004	22147	61	NA	NA
"25ha"	2004	22147	99	NA	NA
"25ha"	2004	22147	110	NA	NA
"25ha"	2004	22147	87	NA	NA
"25ha"	2004	22147	94	NA	NA
"25ha"	2004	22147	103	NA	NA
"25ha"	2004	22147	102	NA	NA
"25ha"	2004	22147	105	NA	NA
"25ha"	2004	22147	85	NA	NA
"25ha"	2004	22147	102	NA	NA
"25ha"	2004	22147	66	NA	NA
"25ha"	2004	22147	54	NA	NA
"25ha"	2004	22147	89	NA	NA
"25ha"	2004	22148	63	NA	NA
"25ha"	2004	22148	69	NA	NA
"25ha"	2004	22148	76	NA	NA
"25ha"	2004	22148	100	NA	NA
"25ha"	2004	22148	102	NA	NA
"25ha"	2004	22148	92	NA	NA
"25ha"	2004	22148	58	NA	NA
"25ha"	2004	22148	90	NA	NA
"25ha"	2004	22148	84	NA	NA
"25ha"	2004	22148	75	NA	NA
"25ha"	2004	22148	106	NA	NA
"25ha"	2004	22148	80	NA	NA
"25ha"	2004	22148	97	NA	NA
"25ha"	2004	22148	85	NA	NA
"25ha"	2004	22148	88	NA	NA
"25ha"	2004	22148	88	NA	NA
"25ha"	2004	22148	85	NA	NA
"25ha"	2004	22148	84	NA	NA
"25ha"	2004	22148	90	NA	NA
"25ha"	2004	22148	58	NA	NA
"25ha"	2004	22148	78	NA	NA
"25ha"	2004	22148	75	NA	NA
"25ha"	2004	22148	65	NA	NA
"25ha"	2004	22148	107	NA	NA
"25ha"	2004	22148	84	NA	NA
"25ha"	2004	22148	91	NA	NA
"25ha"	2004	22148	99	NA	NA
"25ha"	2004	22153	72	NA	NA
"25ha"	2004	22153	65	NA	NA
"25ha"	2004	22153	62	NA	NA
"25ha"	2004	22156	172	NA	NA
"25ha"	2004	22156	70	NA	NA
"25ha"	2004	22172	92	NA	NA
"25ha"	2004	22172	99	NA	NA
"25ha"	2004	22174	92	NA	NA
"25ha"	2004	22174	95	NA	NA
"25ha"	2004	22181	189	NA	NA
"25ha"	2004	22181	165	NA	NA
"25ha"	2004	22185	601	NA	NA
"25ha"	2004	22185	182	NA	NA
"25ha"	2004	22186	94	NA	NA
"25ha"	2004	22186	88	NA	NA
"25ha"	2004	22186	86	NA	NA
"25ha"	2004	22189	360	NA	NA
"25ha"	2004	22189	63	NA	NA
"25ha"	2004	22189	43	NA	NA
"25ha"	2004	22193	96	NA	NA
"25ha"	2004	22193	85	NA	NA
"25ha"	2004	22193	100	NA	NA
"25ha"	2004	22193	92	NA	NA
"25ha"	2004	22193	87	NA	NA
"25ha"	2004	22193	102	NA	NA
"25ha"	2004	22193	106	NA	NA
"25ha"	2004	22193	70	NA	NA
"25ha"	2004	22193	92	NA	NA
"25ha"	2004	22193	117	NA	NA
"25ha"	2004	22193	92	NA	NA
"25ha"	2004	22193	90	NA	NA
"25ha"	2004	22194	120	NA	NA
"25ha"	2004	22194	112	NA	NA
"25ha"	2004	22194	112	NA	NA
"25ha"	2004	22194	72	NA	NA
"25ha"	2004	22194	83	NA	NA
"25ha"	2004	22196	82	NA	NA
"25ha"	2004	22196	63	NA	NA
"25ha"	2004	22196	90	NA	NA
"25ha"	2004	22196	116	NA	NA
"25ha"	2004	22196	114	NA	NA
"25ha"	2004	22196	95	NA	NA
"25ha"	2004	22196	88	NA	NA
"25ha"	2004	22196	101	NA	NA
"25ha"	2004	22197	70	NA	NA
"25ha"	2004	22197	92	NA	NA
"25ha"	2004	22197	73	NA	NA
"25ha"	2004	22206	88	NA	NA
"25ha"	2004	22206	90	NA	NA
"25ha"	2004	22207	294	NA	NA
"25ha"	2004	22207	224	NA	NA
"25ha"	2004	22216	65	NA	NA
"25ha"	2004	22216	101	NA	NA
"25ha"	2004	22216	98	NA	NA
"25ha"	2004	22218	115	NA	NA
"25ha"	2004	22218	62	NA	NA
"25ha"	2004	22218	90	NA	NA
"25ha"	2004	22218	87	NA	NA
"25ha"	2004	22218	101	NA	NA
"25ha"	2004	22218	102	NA	NA
"25ha"	2004	22218	90	NA	NA
"25ha"	2004	22222	101	NA	NA
"25ha"	2004	22222	99	NA	NA
"25ha"	2004	22222	101	NA	NA
"25ha"	2004	22222	100	NA	NA
"25ha"	2004	22222	88	NA	NA
"25ha"	2004	22222	85	NA	NA
"25ha"	2004	22222	92	NA	NA
"25ha"	2004	22222	80	NA	NA
"25ha"	2004	22222	82	NA	NA
"25ha"	2004	22222	70	NA	NA
"25ha"	2004	22222	69	NA	NA
"25ha"	2004	22222	86	NA	NA
"25ha"	2004	22222	60	NA	NA
"25ha"	2004	22226	97	NA	NA
"25ha"	2004	22226	70	NA	NA
"25ha"	2004	22226	101	NA	NA
"25ha"	2004	22226	72	NA	NA
"25ha"	2004	22226	90	NA	NA
"25ha"	2004	22226	92	NA	NA
"25ha"	2004	22226	98	NA	NA
"25ha"	2004	22226	100	NA	NA
"25ha"	2004	22226	99	NA	NA
"25ha"	2004	22226	90	NA	NA
"25ha"	2004	22227	95	NA	NA
"25ha"	2004	22227	95	NA	NA
"25ha"	2004	22227	60	NA	NA
"25ha"	2004	22227	70	NA	NA
"25ha"	2004	22227	82	NA	NA
"25ha"	2004	22228	67	NA	NA
"25ha"	2004	22228	98	NA	NA
"25ha"	2004	22228	86	NA	NA
"25ha"	2004	22228	112	NA	NA
"25ha"	2004	22228	78	NA	NA
"25ha"	2004	22230	58	NA	NA
"25ha"	2004	22230	75	NA	NA
"25ha"	2004	22231	85	NA	NA
"25ha"	2004	22231	78	NA	NA
"25ha"	2004	22238	78	NA	NA
"25ha"	2004	22238	110	NA	NA
"25ha"	2004	22240	75	NA	NA
"25ha"	2004	22240	50	NA	NA
"25ha"	2004	22240	82	NA	NA
"25ha"	2004	22241	87	NA	NA
"25ha"	2004	22241	93	NA	NA
"25ha"	2004	22241	48	NA	NA
"25ha"	2004	22241	43	NA	NA
"25ha"	2004	22245	100	NA	NA
"25ha"	2004	22245	72	NA	NA
"25ha"	2004	22245	75	NA	NA
"25ha"	2004	22245	98	NA	NA
"25ha"	2004	22245	73	NA	NA
"25ha"	2004	22245	83	NA	NA
"25ha"	2004	22245	94	NA	NA
"25ha"	2004	22255	80	NA	NA
"25ha"	2004	22255	46	NA	NA
"25ha"	2004	22256	48	NA	NA
"25ha"	2004	22256	81	NA	NA
"25ha"	2004	22257	459	NA	NA
"25ha"	2004	22257	60	NA	NA
"25ha"	2004	22262	45	NA	NA
"25ha"	2004	22262	80	NA	NA
"25ha"	2004	22262	70	NA	NA
"25ha"	2004	22263	114	NA	NA
"25ha"	2004	22263	110	NA	NA
"25ha"	2004	22266	95	NA	NA
"25ha"	2004	22266	95	NA	NA
"25ha"	2004	22266	90	NA	NA
"25ha"	2004	22266	82	NA	NA
"25ha"	2004	22266	72	NA	NA
"25ha"	2004	22266	90	NA	NA
"25ha"	2004	22267	57	NA	NA
"25ha"	2004	22267	37	NA	NA
"25ha"	2004	22267	78	NA	NA
"25ha"	2004	22267	52	NA	NA
"25ha"	2004	22267	72	NA	NA
"25ha"	2004	22267	105	NA	NA
"25ha"	2004	22267	75	NA	NA
"25ha"	2004	22274	81	NA	NA
"25ha"	2004	22274	82	NA	NA
"25ha"	2004	22274	83	NA	NA
"25ha"	2004	22274	73	NA	NA
"25ha"	2004	22274	48	NA	NA
"25ha"	2004	22274	70	NA	NA
"25ha"	2004	22274	90	NA	NA
"25ha"	2004	22274	80	NA	NA
"25ha"	2004	22274	82	NA	NA
"25ha"	2004	22274	63	NA	NA
"25ha"	2004	22274	90	NA	NA
"25ha"	2004	22274	65	NA	NA
"25ha"	2004	22274	61	NA	NA
"25ha"	2004	22275	85	NA	NA
"25ha"	2004	22275	67	NA	NA
"25ha"	2004	22275	82	NA	NA
"25ha"	2004	22275	75	NA	NA
"25ha"	2004	22275	70	NA	NA
"25ha"	2004	22275	88	NA	NA
"25ha"	2004	22275	47	NA	NA
"25ha"	2004	22275	90	NA	NA
"25ha"	2004	22275	90	NA	NA
"25ha"	2004	22275	58	NA	NA
"25ha"	2004	22275	68	NA	NA
"25ha"	2004	22275	84	NA	NA
"25ha"	2004	22275	82	NA	NA
"25ha"	2004	22277	75	NA	NA
"25ha"	2004	22277	50	NA	NA
"25ha"	2004	22283	54	NA	NA
"25ha"	2004	22283	98	NA	NA
"25ha"	2004	22283	85	NA	NA
"25ha"	2004	22283	59	NA	NA
"25ha"	2004	22283	89	NA	NA
"25ha"	2004	22283	91	NA	NA
"25ha"	2004	22286	92	NA	NA
"25ha"	2004	22286	90	NA	NA
"25ha"	2004	22286	90	NA	NA
"25ha"	2004	22292	74	NA	NA
"25ha"	2004	22292	69	NA	NA
"25ha"	2004	22295	122	NA	NA
"25ha"	2004	22295	71	NA	NA
"25ha"	2004	22295	90	NA	NA
"25ha"	2004	22295	95	NA	NA
"25ha"	2004	22295	110	NA	NA
"25ha"	2004	22295	88	NA	NA
"25ha"	2004	22295	92	NA	NA
"25ha"	2004	22308	94	NA	NA
"25ha"	2004	22308	89	NA	NA
"25ha"	2004	22308	70	NA	NA
"25ha"	2004	22321	110	NA	NA
"25ha"	2004	22321	81	NA	NA
"25ha"	2004	22323	105	NA	NA
"25ha"	2004	22323	105	NA	NA
"25ha"	2004	22323	120	NA	NA
"25ha"	2004	22335	117	NA	NA
"25ha"	2004	22335	101	NA	NA
"25ha"	2004	22335	102	NA	NA
"25ha"	2004	22335	117	NA	NA
"25ha"	2004	22335	68	NA	NA
"25ha"	2004	22335	82	NA	NA
"25ha"	2004	22335	121	NA	NA
"25ha"	2004	22335	101	NA	NA
"25ha"	2004	22335	108	NA	NA
"25ha"	2004	22335	65	NA	NA
"25ha"	2004	22335	100	NA	NA
"25ha"	2004	22348	96	NA	NA
"25ha"	2004	22348	104	NA	NA
"25ha"	2004	22348	60	NA	NA
"25ha"	2004	22348	82	NA	NA
"25ha"	2004	22348	103	NA	NA
"25ha"	2004	22348	103	NA	NA
"25ha"	2004	22348	83	NA	NA
"25ha"	2004	22348	90	NA	NA
"25ha"	2004	22348	90	NA	NA
"25ha"	2004	22348	112	NA	NA
"25ha"	2004	22348	85	NA	NA
"25ha"	2004	22348	99	NA	NA
"25ha"	2004	22355	106	NA	NA
"25ha"	2004	22355	65	NA	NA
"25ha"	2004	22360	116	NA	NA
"25ha"	2004	22360	83	NA	NA
"25ha"	2004	22360	98	NA	NA
"25ha"	2004	22363	91	NA	NA
"25ha"	2004	22363	85	NA	NA
"25ha"	2004	22363	93	NA	NA
"25ha"	2004	22363	102	NA	NA
"25ha"	2004	22363	85	NA	NA
"25ha"	2004	22363	100	NA	NA
"25ha"	2004	22364	87	NA	NA
"25ha"	2004	22364	77	NA	NA
"25ha"	2004	22366	102	NA	NA
"25ha"	2004	22366	93	NA	NA
"25ha"	2004	22366	90	NA	NA
"25ha"	2004	22368	515	NA	NA
"25ha"	2004	22368	148	NA	NA
"25ha"	2004	22368	104	NA	NA
"25ha"	2004	22368	25	NA	NA
"25ha"	2004	22379	100	NA	NA
"25ha"	2004	22379	96	NA	NA
"25ha"	2004	22379	82	NA	NA
"25ha"	2004	22379	95	NA	NA
"25ha"	2004	22379	77	NA	NA
"25ha"	2004	22379	100	NA	NA
"25ha"	2004	22379	100	NA	NA
"25ha"	2004	22379	107	NA	NA
"25ha"	2004	22379	96	NA	NA
"25ha"	2004	22379	105	NA	NA
"25ha"	2004	22381	112	NA	NA
"25ha"	2004	22381	100	NA	NA
"25ha"	2004	22381	90	NA	NA
"25ha"	2004	22381	103	NA	NA
"25ha"	2004	22381	81	NA	NA
"25ha"	2004	22382	103	NA	NA
"25ha"	2004	22382	72	NA	NA
"25ha"	2004	22382	70	NA	NA
"25ha"	2004	22383	100	NA	NA
"25ha"	2004	22383	80	NA	NA
"25ha"	2004	22383	85	NA	NA
"25ha"	2004	22383	103	NA	NA
"25ha"	2004	22383	111	NA	NA
"25ha"	2004	22383	80	NA	NA
"25ha"	2004	22383	95	NA	NA
"25ha"	2004	22383	105	NA	NA
"25ha"	2004	22383	95	NA	NA
"25ha"	2004	22383	100	NA	NA
"25ha"	2004	22385	110	NA	NA
"25ha"	2004	22385	57	NA	NA
"25ha"	2004	22385	85	NA	NA
"25ha"	2004	22394	65	NA	NA
"25ha"	2004	22394	96	NA	NA
"25ha"	2004	22394	102	NA	NA
"25ha"	2004	22394	96	NA	NA
"25ha"	2004	22394	110	NA	NA
"25ha"	2004	22394	81	NA	NA
"25ha"	2004	22407	113	NA	NA
"25ha"	2004	22407	102	NA	NA
"25ha"	2004	22407	112	NA	NA
"25ha"	2004	22407	108	NA	NA
"25ha"	2004	22417	112	NA	NA
"25ha"	2004	22417	97	NA	NA
"25ha"	2004	22420	112	NA	NA
"25ha"	2004	22420	111	NA	NA
"25ha"	2004	22420	99	NA	NA
"25ha"	2004	22420	102	NA	NA
"25ha"	2004	22420	107	NA	NA
"25ha"	2004	22420	110	NA	NA
"25ha"	2004	22426	108	NA	NA
"25ha"	2004	22426	106	NA	NA
"25ha"	2004	22426	69	NA	NA
"25ha"	2004	22426	70	NA	NA
"25ha"	2004	22426	75	NA	NA
"25ha"	2004	22426	77	NA	NA
"25ha"	2004	22426	92	NA	NA
"25ha"	2004	22426	100	NA	NA
"25ha"	2004	22429	120	NA	NA
"25ha"	2004	22429	110	NA	NA
"25ha"	2004	22429	98	NA	NA
"25ha"	2004	22429	78	NA	NA
"25ha"	2004	22429	105	NA	NA
"25ha"	2004	22429	94	NA	NA
"25ha"	2004	22434	121	NA	NA
"25ha"	2004	22434	106	NA	NA
"25ha"	2004	22434	107	NA	NA
"25ha"	2004	22436	95	NA	NA
"25ha"	2004	22436	88	NA	NA
"25ha"	2004	22436	74	NA	NA
"25ha"	2004	22436	105	NA	NA
"25ha"	2004	22436	73	NA	NA
"25ha"	2004	22436	70	NA	NA
"25ha"	2004	22436	85	NA	NA
"25ha"	2004	22436	73	NA	NA
"25ha"	2004	22454	115	NA	NA
"25ha"	2004	22454	115	NA	NA
"25ha"	2004	22454	89	NA	NA
"25ha"	2004	22454	119	NA	NA
"25ha"	2004	22454	90	NA	NA
"25ha"	2004	22467	61	NA	NA
"25ha"	2004	22467	77	NA	NA
"25ha"	2004	22468	131	NA	NA
"25ha"	2004	22468	117	NA	NA
"25ha"	2004	22468	107	NA	NA
"25ha"	2004	22468	91	NA	NA
"25ha"	2004	22468	121	NA	NA
"25ha"	2004	22468	117	NA	NA
"25ha"	2004	22505	84	NA	NA
"25ha"	2004	22505	83	NA	NA
"25ha"	2004	22505	665	NA	NA
"25ha"	2004	22505	665	NA	NA
"25ha"	2004	22505	82	NA	NA
"25ha"	2004	22506	93	NA	NA
"25ha"	2004	22506	85	NA	NA
"25ha"	2004	22506	82	NA	NA
"25ha"	2004	22506	65	NA	NA
"25ha"	2004	22506	83	NA	NA
"25ha"	2004	22506	92	NA	NA
"25ha"	2004	22506	50	NA	NA
"25ha"	2004	22506	53	NA	NA
"25ha"	2004	22506	78	NA	NA
"25ha"	2004	22507	97	NA	NA
"25ha"	2004	22507	84	NA	NA
"25ha"	2004	22507	78	NA	NA
"25ha"	2004	22507	87	NA	NA
"25ha"	2004	22507	75	NA	NA
"25ha"	2004	22507	79	NA	NA
"25ha"	2004	22507	56	NA	NA
"25ha"	2004	22507	63	NA	NA
"25ha"	2004	22507	68	NA	NA
"25ha"	2004	22509	59	NA	NA
"25ha"	2004	22509	94	NA	NA
"25ha"	2004	22509	97	NA	NA
"25ha"	2004	22510	115	NA	NA
"25ha"	2004	22510	90	NA	NA
"25ha"	2004	22510	70	NA	NA
"25ha"	2004	22513	85	NA	NA
"25ha"	2004	22513	66	NA	NA
"25ha"	2004	22517	85	NA	NA
"25ha"	2004	22517	82	NA	NA
"25ha"	2004	22517	66	NA	NA
"25ha"	2004	22517	103	NA	NA
"25ha"	2004	22517	97	NA	NA
"25ha"	2004	22517	72	NA	NA
"25ha"	2004	22522	97	NA	NA
"25ha"	2004	22522	57	NA	NA
"25ha"	2004	22522	71	NA	NA
"25ha"	2004	22523	111	NA	NA
"25ha"	2004	22523	100	NA	NA
"25ha"	2004	22523	64	NA	NA
"25ha"	2004	22523	91	NA	NA
"25ha"	2004	22523	92	NA	NA
"25ha"	2004	22523	108	NA	NA
"25ha"	2004	22523	105	NA	NA
"25ha"	2004	22524	112	NA	NA
"25ha"	2004	22524	100	NA	NA
"25ha"	2004	22524	98	NA	NA
"25ha"	2004	22524	97	NA	NA
"25ha"	2004	22525	82	NA	NA
"25ha"	2004	22525	72	NA	NA
"25ha"	2004	22525	65	NA	NA
"25ha"	2004	22525	79	NA	NA
"25ha"	2004	22525	71	NA	NA
"25ha"	2004	22525	67	NA	NA
"25ha"	2004	22526	230	NA	NA
"25ha"	2004	22526	35	NA	NA
"25ha"	2004	22526	25	NA	NA
"25ha"	2004	22526	16	NA	NA
"25ha"	2004	22528	100	NA	NA
"25ha"	2004	22528	83	NA	NA
"25ha"	2004	22528	69	NA	NA
"25ha"	2004	22528	51	NA	NA
"25ha"	2004	22528	70	NA	NA
"25ha"	2004	22528	84	NA	NA
"25ha"	2004	22528	85	NA	NA
"25ha"	2004	22528	52	NA	NA
"25ha"	2004	22528	83	NA	NA
"25ha"	2004	22528	72	NA	NA
"25ha"	2004	22528	82	NA	NA
"25ha"	2004	22528	80	NA	NA
"25ha"	2004	22528	87	NA	NA
"25ha"	2004	22528	80	NA	NA
"25ha"	2004	22533	93	NA	NA
"25ha"	2004	22533	72	NA	NA
"25ha"	2004	22533	71	NA	NA
"25ha"	2004	22539	88	NA	NA
"25ha"	2004	22539	79	NA	NA
"25ha"	2004	22539	76	NA	NA
"25ha"	2004	22539	53	NA	NA
"25ha"	2004	22539	72	NA	NA
"25ha"	2004	22539	87	NA	NA
"25ha"	2004	22539	83	NA	NA
"25ha"	2004	22539	62	NA	NA
"25ha"	2004	22539	57	NA	NA
"25ha"	2004	22539	73	NA	NA
"25ha"	2004	22539	68	NA	NA
"25ha"	2004	22539	78	NA	NA
"25ha"	2004	22541	200	NA	NA
"25ha"	2004	22541	23	NA	NA
"25ha"	2004	22541	15	NA	NA
"25ha"	2004	22541	230	NA	NA
"25ha"	2004	22541	20	NA	NA
"25ha"	2004	22541	43	NA	NA
"25ha"	2004	22542	97	NA	NA
"25ha"	2004	22542	93	NA	NA
"25ha"	2004	22542	79	NA	NA
"25ha"	2004	22542	77	NA	NA
"25ha"	2004	22544	100	NA	NA
"25ha"	2004	22544	94	NA	NA
"25ha"	2004	22544	91	NA	NA
"25ha"	2004	22544	80	NA	NA
"25ha"	2004	22544	113	NA	NA
"25ha"	2004	22544	111	NA	NA
"25ha"	2004	22544	63	NA	NA
